ISO Code;Country Name;Holiday Date;Holiday ID;Holiday Name;Holiday Observance;Calendar;Rule Last Updated
FO;Faroe Islands;46115;21516;Good Friday;;Easter;38350
FO;Faroe Islands;46117;31470;Easter Sunday;;Easter;42336
FO;Faroe Islands;46118;21518;Easter Monday;;Easter;38350
FO;Faroe Islands;46137;21520;National Flag Day;Afternoon;;39969
FO;Faroe Islands;46156;21521;Ascension Day;;Easter;38350
FO;Faroe Islands;46166;31471;Whit Sunday;;Easter;42336
FO;Faroe Islands;46167;21523;Whit Monday;;Easter;38350
FO;Faroe Islands;46178;21524;Constitution Day;Afternoon;;42336
FO;Faroe Islands;46231;21525;Olavsoka Eve (Ólavsøkuaftan);Afternoon;;39969
FO;Faroe Islands;46232;21526;Saint Olav's Day (Ólavsøkudagur) (National Day);;;38536
FO;Faroe Islands;46380;21527;Christmas Eve;;;38350
FO;Faroe Islands;46381;21528;Christmas Day;;;38350
FO;Faroe Islands;46382;21529;Second Day of Christmas;;;38536
FO;Faroe Islands;46387;21530;New Year's Eve;;;42336
FJ;Fiji;46023;18008;New Year's Day;;;44556
FJ;Fiji;46115;18010;Good Friday;;Easter;38230
FJ;Fiji;46116;18011;Easter Saturday;;Easter;39416
FJ;Fiji;46118;18012;Easter Monday;;Easter;38230
FJ;Fiji;46157;35554;Girmit Day;;;45533
FJ;Fiji;46171;18013;Ratu Sir Lala Sukuna Day;;;45903
FJ;Fiji;46258;18015;Prophet Mohammed's Birthday Holiday;;Muslim;45533
FJ;Fiji;46305;32718;Fiji Day;;;45903
FJ;Fiji;46334;18017;Diwali (not a public holiday in 2026);;Hindu Lunar;44752
FJ;Fiji;46335;18017;Diwali Holiday;;Hindu Lunar;44752
FJ;Fiji;46381;18018;Christmas Day;;;44556
FJ;Fiji;46384;18019;Boxing Day Holiday;;;44556
FI;Finland;46023;19188;New Year's Day;;;39370
FI;Finland;46028;19189;Epiphany;;;42459
FI;Finland;46115;19190;Good Friday;;Easter;38230
FI;Finland;46117;19191;Easter;;Easter;38230
FI;Finland;46118;19192;Easter Monday;;Easter;38230
FI;Finland;46143;19193;Vappu (May Day);;;38535
FI;Finland;46156;19194;Ascension Day;;Easter;42459
FI;Finland;46166;19195;Whit Sunday (Pentecost);;Easter;39342
FI;Finland;46192;20093;Midsummer's Eve;Banks/Other;;38895
FI;Finland;46193;19196;Midsummer's Day;;;38536
FI;Finland;46326;19197;All Saints' Day;;;38230
FI;Finland;46362;19198;Independence Day;;;38230
FI;Finland;46380;20094;Christmas Eve;Banks/Other;;39503
FI;Finland;46381;19199;Christmas Day;;;38230
FI;Finland;46382;19200;Second Day of Christmas;;;38535
FR;France;46023;18034;New Year's Day;;;38230
FR;France;46115;18035;Good Friday (57 67 68);Regional;Easter;43108
FR;France;46118;18036;Easter Monday;;Easter;38230
FR;France;46143;18037;Labour Day;;;38230
FR;France;46150;18038;Victory Day (Armistice 1945);;;42132
FR;France;46156;18039;Ascension Day;;Easter;38230
FR;France;46167;22016;Whit Monday;;Easter;39476
FR;France;46217;18042;Quatorze Juillet (National Day);;;39026
FR;France;46249;18043;Assumption Day;;;38230
FR;France;46327;18044;All Saints' Day;;;38230
FR;France;46337;18045;Armistice Day;;;38230
FR;France;46381;18046;Christmas Day;;;38230
FR;France;46382;25860;Saint Stephen's Day (57 67 68);Regional;;43108
GF;French Guiana;46023;21648;New Year's Day;;;38350
GF;French Guiana;46069;21649;Carnaval Monday (jour chômé d'usage);Other;Easter;39273
GF;French Guiana;46070;25231;Mardi Gras (jour chômé d'usage);Other;Easter;39273
GF;French Guiana;46071;21650;Ash Wednesday (Mercredi des Cendres) (jour chômé d'usage);Other;Easter;42059
GF;French Guiana;46115;31195;Good Friday (jour chômé d'usage);Other;Easter;42059
GF;French Guiana;46118;21654;Easter Monday;;Easter;38350
GF;French Guiana;46143;21655;Labour Day;;;38350
GF;French Guiana;46150;21656;Victory Day;;;38350
GF;French Guiana;46156;21657;Ascension Day;;Easter;38350
GF;French Guiana;46167;21659;Whit Monday;;Easter;39477
GF;French Guiana;46183;21660;Abolition Day;;;38350
GF;French Guiana;46217;21661;Quatorze Juillet (National Day);;;39289
GF;French Guiana;46249;21663;Assumption Day;;;38350
GF;French Guiana;46310;21668;Cayenne Festival;Regional;;38350
GF;French Guiana;46327;21664;All Saints' Day;;;38350
GF;French Guiana;46328;21665;All Souls' Day;Other;;38350
GF;French Guiana;46337;21666;Armistice Day;;;38350
GF;French Guiana;46381;21667;Christmas Day;;;38350
PF;French Polynesia;46023;23087;New Year's Day;;;38579
PF;French Polynesia;46086;23101;Arrivée de l'Evangile (Gospel Day);;;38579
PF;French Polynesia;46115;23088;Good Friday;;Easter;38579
PF;French Polynesia;46117;29519;Easter;;Easter;40565
PF;French Polynesia;46118;23090;Easter Monday;;Easter;38579
PF;French Polynesia;46143;23091;Labour Day;;;38579
PF;French Polynesia;46150;23092;Victory Day;;;38579
PF;French Polynesia;46156;23093;Ascension Day;;Easter;38579
PF;French Polynesia;46166;29520;Whit Sunday (Pentecost);;Easter;40565
PF;French Polynesia;46167;23095;Whit Monday;;Easter;38579
PF;French Polynesia;46217;23096;Quatorze Juillet (National Day);;;39289
PF;French Polynesia;46249;23097;Assumption Day;;;38579
PF;French Polynesia;46327;23098;All Saints' Day;;;38579
PF;French Polynesia;46337;23099;Armistice Day;;;38579
PF;French Polynesia;46346;35976;Matari'i (Polynesian New Year);;;45838
PF;French Polynesia;46381;23100;Christmas Day;;;38579
GA;Gabon;46023;22444;New Year's Day;;;38566
GA;Gabon;46101;22457;Aïd el-Fitr (End of Ramadan);;Muslim;42910
GA;Gabon;46118;22448;Easter Monday;;Easter;38566
GA;Gabon;46129;22458;Women's Day;;;43207
GA;Gabon;46143;22449;Labour Day;;;38566
GA;Gabon;46156;28351;Ascension;;Easter;40183
GA;Gabon;46166;34761;Whit Sunday;;Easter;44340
GA;Gabon;46167;22453;Whit Monday;;Easter;38578
GA;Gabon;46169;22445;Aïd-el-Kébir (Feast of Sacrifice);;Muslim;39480
GA;Gabon;46249;22455;Assumption Day;;;38566
GA;Gabon;46250;22454;Fête de l'Indépendance (National Day);;;39485
GA;Gabon;46251;22454;Fête de l'Indépendance;;;39485
GA;Gabon;46264;36059;Journée Nationale de la Libération;;;45512
GA;Gabon;46327;22456;All Saints' Day;;;38566
GA;Gabon;46381;22460;Christmas Day;;;38566
GM;Gambia;46023;18047;New Year's Day;;;38230
GM;Gambia;46071;18049;Independence Day (National Day);;;45437
GM;Gambia;46097;28382;Lialat-Ul-Qadr;;Muslim;42155
GM;Gambia;46101;18048;Koriteh / Eid Al Fitr (End of Ramadan);;Muslim;45746
GM;Gambia;46102;33174;Koriteh / Eid Al Fitr Holiday;;Muslim;45746
GM;Gambia;46104;35987;Koriteh / Eid Al Fitr Holiday;;Muslim;45746
GM;Gambia;46115;18051;Good Friday;;Easter;38230
GM;Gambia;46118;18053;Easter Monday;;Easter;38230
GM;Gambia;46143;18054;May Day;;;38938
GM;Gambia;46167;28345;African Liberation Day;;;42782
GM;Gambia;46169;18050;Tobaski / Eid Al Adha (Feast of Sacrifice);;Muslim;43687
GM;Gambia;46170;35990;Tobaski / Eid Al Adha Holiday;;Muslim;45437
GM;Gambia;46189;25883;Tamharrat;Banks;Muslim;44422
GM;Gambia;46198;28169;Yawmul Ashura (Tamxarit);;Muslim;44422
GM;Gambia;46225;18056;Revolution Day (July 22nd Anniversary);;;39488
GM;Gambia;46249;18057;Assumption Day (Sang Marie);;;44422
GM;Gambia;46251;35994;Assumption Day Holiday;;;45437
GM;Gambia;46259;18055;Mawlud Nabi / Gamo (Prophet's Birthday);;Muslim;45904
GM;Gambia;46381;18058;Christmas Day;;;38230
GM;Gambia;46384;34949;Christmas Holiday;;;45437
GE;Georgia;46023;21078;New Year's Day;;;38915
GE;Georgia;46024;24513;New Year's Holiday;;;40155
GE;Georgia;46027;36184;Public Sector Holiday;Government;2026 Only;46017
GE;Georgia;46028;36184;Public Sector Holiday;Government;2026 Only;46017
GE;Georgia;46029;21079;Orthodox Christmas;;Orthodox;38230
GE;Georgia;46041;21080;Orthodox Epiphany (Natlisgeba);;Orthodox;39480
GE;Georgia;46084;21081;Mother's Day;;;38230
GE;Georgia;46089;22172;International Women's Day;;;38546
GE;Georgia;46121;22173;Georgia's Independence Restoration Day;;;39283
GE;Georgia;46122;22174;Orthodox Good Friday (Red Friday);;Orth. Easter;38546
GE;Georgia;46123;24514;Orthodox Holy Saturday (Great Saturday);;Orth. Easter;38915
GE;Georgia;46124;21082;Orthodox Easter (Agdgoma);;Orth. Easter;39480
GE;Georgia;46125;21083;Orthodox Easter Monday / Memorial Day;;Orth. Easter;39283
GE;Georgia;46151;22175;Victory Day;;;38546
GE;Georgia;46154;22176;Saint Andrew the First Called Day;;;39781
GE;Georgia;46159;36014;Family Purity Day;;;45568
GE;Georgia;46168;21084;Independence Day;;;38230
GE;Georgia;46262;21085;Virgin's Assumption (Mariamoba);;Orthodox;39480
GE;Georgia;46309;21086;Svetitskovloba;;;39480
GE;Georgia;46349;21087;Saint George's Day (Giorgoba);;;39480
DE;Germany;46023;18059;New Year's Day;;;38230
DE;Germany;46028;20098;Epiphany (BW BY ST);Regional;;39462
DE;Germany;46089;33681;International Women's Day (BE MV);Regional;;44544
DE;Germany;46115;18060;Good Friday;;Easter;38230
DE;Germany;46117;31384;Easter Sunday (BB);Regional;Easter;42271
DE;Germany;46118;18061;Easter Monday;;Easter;38230
DE;Germany;46143;18062;Labour Day;;;38230
DE;Germany;46156;18063;Ascension Day;;Easter;38230
DE;Germany;46166;31385;Whit Sunday (BB);Regional;Easter;42271
DE;Germany;46167;18064;Whit Monday;;Easter;38230
DE;Germany;46177;20099;Corpus Christi (BW BY HE NW RP SL SN* TH*);Regional;Easter;43371
DE;Germany;46249;20100;Assumption Day (BY* SL);Regional;;43371
DE;Germany;46285;33657;World Children's Day (TH);Regional;;43525
DE;Germany;46298;18065;German Unity Day;;;38905
DE;Germany;46326;20101;Reformation Day (BB HB HH MV NI SH SN ST TH);Regional;;43272
DE;Germany;46327;20102;All Saints' Day (BW BY NW RP SL);Regional;;39462
DE;Germany;46344;18066;Repentance Day (SN);Regional;;39462
DE;Germany;46380;18067;Bank Holiday;Banks;;42740
DE;Germany;46381;18068;Christmas Day;;;38230
DE;Germany;46382;18069;Second Day of Christmas;;;38230
DE;Germany;46387;18070;Bank Holiday;Banks;;42740
GH;Ghana;46023;18071;New Year's Day;;;46011
GH;Ghana;46031;33693;Constitution Day Holiday;;;46025
GH;Ghana;46087;18073;Independence Day;;;45834
GH;Ghana;46101;18072;Eid al Fitr (End of Ramadan);;Muslim;45668
GH;Ghana;46104;36220;Eid al Fitr Holiday;;Muslim;45834
GH;Ghana;46115;18075;Good Friday;;Easter;38230
GH;Ghana;46118;18077;Easter Monday;;Easter;38230
GH;Ghana;46143;18078;May Day/Workers' Day;;;45834
GH;Ghana;46169;18074;Eid al Adha (Feast of Sacrifice);;Muslim;43099
GH;Ghana;46204;18080;Republic Day/National Day of Prayer and Thanksgiving (might move to Fri. Jul. 3);;;45835
GH;Ghana;46286;28232;Founders' Day;;;45834
GH;Ghana;46360;18081;Farmers' Day;;;44168
GH;Ghana;46381;18082;Christmas Day;;;45869
GH;Ghana;46382;18083;Boxing Day;;;45869
GH;Ghana;46384;18083;Christmas Holiday;;;45869
GI;Gibraltar;46023;21589;New Year's Day;;;43779
GI;Gibraltar;46069;21604;Winter  Midterm  Bank Holiday;;;46053
GI;Gibraltar;46115;21591;Good Friday;;Easter;38350
GI;Gibraltar;46118;21593;Easter Monday;;Easter;38350
GI;Gibraltar;46140;30328;Workers' Memorial Day;;;46053
GI;Gibraltar;46143;21594;May Day;;;45941
GI;Gibraltar;46167;21595;Spring Bank Holiday;;;44493
GI;Gibraltar;46188;21601;King's Birthday;;;46053
GI;Gibraltar;46265;21596;Summer Bank Holiday;;;38350
GI;Gibraltar;46275;21602;Gibraltar National Day;;;44499
GI;Gibraltar;46381;21597;Christmas Day;;;43779
GI;Gibraltar;46382;21600;Boxing Day;;;43779
GI;Gibraltar;46384;21600;Boxing Day Holiday;;;43779
GR;Greece;46023;18085;New Year's Day;;;38230
GR;Greece;46028;18086;Epiphany;;;38230
GR;Greece;46076;18087;Ash Monday / Clean Monday (Kathara Deftera);;Orth. Easter;39274
GR;Greece;46106;18088;Independence Day;;;38230
GR;Greece;46122;18089;Orthodox Good Friday;;Orth. Easter;38230
GR;Greece;46124;18090;Orthodox Easter (Pascha);;Orth. Easter;39480
GR;Greece;46125;18091;Orthodox Easter Monday;;Orth. Easter;38230
GR;Greece;46143;18092;May Day;;;45350
GR;Greece;46173;28982;Orthodox Whit Sunday;;Orth. Easter;40459
GR;Greece;46174;18093;Orthodox Whit Monday;;Orth. Easter;38903
GR;Greece;46249;18094;Assumption Day (Dormition);;;39480
GR;Greece;46323;18095;Ochi Day (National Day);;;38905
GR;Greece;46381;18096;Christmas Day (Christougenna);;;39480
GR;Greece;46382;18097;Second Day of Christmas;;;38230
GL;Greenland;46023;21499;New Year's Day;;;38350
GL;Greenland;46114;21501;Maundy Thursday;;Easter;38350
GL;Greenland;46115;21502;Good Friday;;Easter;38350
GL;Greenland;46117;35971;Easter Sunday;;Easter;45407
GL;Greenland;46118;21504;Easter Monday;;Easter;38350
GL;Greenland;46143;35973;Anniversary Home Rule / International Workers' Day;Other/Afternoon;;45407
GL;Greenland;46156;21505;Ascension Day;;Easter;38350
GL;Greenland;46166;35972;Whit Sunday;;Easter;45407
GL;Greenland;46167;21508;Whit Monday;;Easter;38350
GL;Greenland;46194;21509;Ullortuneq (Greenland's National Day);Other;;45407
GL;Greenland;46380;21510;Christmas Eve;Other;;45407
GL;Greenland;46381;21511;Christmas Day;;;38350
GL;Greenland;46382;21512;Second Day of Christmas;;;38536
GL;Greenland;46387;21513;New Year's Eve;Other;;45407
GD;Grenada;46023;22811;New Year's Day;;;39481
GD;Grenada;46060;22813;Independence Day (National Day);;;39481
GD;Grenada;46115;22814;Good Friday;;Easter;38578
GD;Grenada;46118;22816;Easter Monday;;Easter;38578
GD;Grenada;46143;22817;Labour Day;;;39481
GD;Grenada;46167;22819;Whit Monday;;Easter;38578
GD;Grenada;46177;22820;Corpus Christi Day;;Easter;38578
GD;Grenada;46235;22821;Emancipation Day Observance;;;45940
GD;Grenada;46244;22823;Carnival Monday;;;44380
GD;Grenada;46245;25213;Carnival Tuesday;;;44380
GD;Grenada;46314;35481;National Heroes Day;;;45940
GD;Grenada;46320;22822;Thanksgiving Day;;;39481
GD;Grenada;46321;22822;Thanksgiving Day (day in lieu);;;39481
GD;Grenada;46381;22824;Christmas Day;;;40892
GD;Grenada;46382;22825;Boxing Day;;;39481
GP;Guadeloupe;46023;21461;New Year's Day;;;38350
GP;Guadeloupe;46069;25227;Carnaval Monday (jour chômé d'usage);Other;Easter;39273
GP;Guadeloupe;46070;25228;Mardi Gras (jour chômé d'usage);Other;Easter;39273
GP;Guadeloupe;46071;25229;Ash Wednesday (jour chômé d'usage);Other;Easter;39273
GP;Guadeloupe;46092;25226;Mi-Carême (Mid-Lent) (jour chômé d'usage);Other;Easter;39273
GP;Guadeloupe;46115;25225;Good Friday (jour chômé d'usage);Banks/Other;Easter;39273
GP;Guadeloupe;46118;21466;Easter Monday;;Easter;38350
GP;Guadeloupe;46143;21467;Labour Day;;;38350
GP;Guadeloupe;46150;21468;Victory Day;;;38350
GP;Guadeloupe;46156;21469;Ascension Day;;Easter;38350
GP;Guadeloupe;46167;21472;Whit Monday;;Easter;39477
GP;Guadeloupe;46169;21470;Abolition Day;;;38350
GP;Guadeloupe;46217;21473;Fête Nationale (National Day);;;39297
GP;Guadeloupe;46249;21475;Assumption Day;;;38350
GP;Guadeloupe;46327;21476;All Saints' Day;;;38350
GP;Guadeloupe;46337;21478;Armistice Day;;;38350
GP;Guadeloupe;46381;21479;Christmas Day;;;38901
GU;Guam;46023;22980;New Year's Day;;;38579
GU;Guam;46024;36479;New Year Holiday;Government;2026 Only;46010
GU;Guam;46041;25983;Martin Luther King Jr. Day;Banks/Government;;41651
GU;Guam;46083;30940;Guam History and Chamorro Heritage Day;Government;;42016
GU;Guam;46167;22983;Memorial Day;;;38579
GU;Guam;46206;25885;Independence Day Holiday;Banks/Government;;40992
GU;Guam;46207;22984;Independence Day;;;39296
GU;Guam;46224;22993;Liberation Day;Government;;39650
GU;Guam;46272;22985;Labor Day;;;38579
GU;Guam;46328;22994;All Souls' Day;Banks/Government;;40992
GU;Guam;46337;22987;Veterans Day;;;38579
GU;Guam;46352;22988;Thanksgiving Day;;;38579
GU;Guam;46353;36154;Thanksgiving Day Holiday;Government/Tentative;;45983
GU;Guam;46364;22995;Santa Marian Kamalen (Our Lady of Camarin Day);;;39420
GU;Guam;46381;22990;Christmas Day;;;38579
GT;Guatemala;46023;21217;New Year's Day;;;38230
GT;Guatemala;46113;31277;Bank Holiday;Banks/Afternoon;Easter;46026
GT;Guatemala;46114;21218;Maundy Thursday;;Easter;38572
GT;Guatemala;46115;21219;Good Friday;;Easter;38579
GT;Guatemala;46116;21220;Holy Saturday;;Easter;38230
GT;Guatemala;46143;33575;Labor Day;;;44628
GT;Guatemala;46152;33986;Mothers'Day (only for women employees);Other;;43800
GT;Guatemala;46199;24571;Bank Holiday (Día del Empleado Bancario);Banks;;46026
GT;Guatemala;46202;21223;Army Day Holiday;;;43371
GT;Guatemala;46248;31278;Bank Holiday (Guatemala City);Regional/Banks;;46026
GT;Guatemala;46249;21224;Assumption Day (Guatemala City);Regional;;39482
GT;Guatemala;46280;21225;Independence Day;;;38230
GT;Guatemala;46307;23631;Bank Holiday;Banks;;45821
GT;Guatemala;46315;33576;Revolution Day;;;44628
GT;Guatemala;46327;21227;All Saints' Day;;;38230
GT;Guatemala;46328;31279;Bank Holiday;Banks;;45956
GT;Guatemala;46380;35731;Christmas Eve (from 12:00 noon);Afternoon;;45295
GT;Guatemala;46381;21229;Christmas Day;;;38230
GT;Guatemala;46387;36439;Bank Holiday;Banks;;45956
GT;Guatemala;46387;35845;New Year Eve (from 12:00 noon);Afternoon;;45295
GG;Guernsey and Alderney;46023;23533;New Year's Day;;;39268
GG;Guernsey and Alderney;46115;21569;Good Friday;;Easter;38537
GG;Guernsey and Alderney;46118;21571;Easter Monday;;Easter;38537
GG;Guernsey and Alderney;46146;21572;May Day Bank Holiday;;;43695
GG;Guernsey and Alderney;46151;21575;Liberation Day (except Alderney);;;43695
GG;Guernsey and Alderney;46167;21573;Spring Bank Holiday;;;44507
GG;Guernsey and Alderney;46237;25594;Summer Bank Holiday (Alderney);Regional;;39345
GG;Guernsey and Alderney;46265;21574;Summer Bank Holiday (except Alderney);;;39353
GG;Guernsey and Alderney;46371;25595;Homecoming Day (Alderney);Regional;;43956
GG;Guernsey and Alderney;46381;23534;Christmas Day;;;39268
GG;Guernsey and Alderney;46382;23535;Boxing Day;;;39268
GG;Guernsey and Alderney;46384;23535;Boxing Day (day in lieu);;;39268
GN;Guinea;46023;18098;New Year's Day;;;38230
GN;Guinea;46097;18099;Lendemain de la nuit de Laylatoul Qadr;;Muslim;45459
GN;Guinea;46101;18100;Korité (End of Ramadan);;Muslim;42911
GN;Guinea;46118;20431;Easter Monday;;Easter;38230
GN;Guinea;46143;18105;Labour Day;;;44696
GN;Guinea;46167;22380;Africa Day (OAU Anniversary);;;38572
GN;Guinea;46169;18101;Tabaski (Feast of Sacrifice);;Muslim;44751
GN;Guinea;46170;35486;Tabaski Holiday;;Muslim;45818
GN;Guinea;46249;18108;Assumption Day;;;44424
GN;Guinea;46259;18107;Lendemain de la nuit du Maouloud (The Prophet's Birthday);;Muslim;45905
GN;Guinea;46297;18111;Independence Day;;;38938
GN;Guinea;46381;18115;Christmas Day;;;38230
GQ;Guinea, Equatorial;46023;20433;New Year's Day;;;44226
GQ;Guinea, Equatorial;46115;20437;Good Friday;;Easter;38230
GQ;Guinea, Equatorial;46143;20434;Labour Day;;;44226
GQ;Guinea, Equatorial;46177;20441;Corpus Christi Day;;Easter;38230
GQ;Guinea, Equatorial;46178;20440;President's Day (Natalicio de Obiang Nguema Mbasogo);;;44226
GQ;Guinea, Equatorial;46237;20442;Freedom Day (Golpe de la Libertad);;;44226
GQ;Guinea, Equatorial;46249;20443;Constitution Day (Día de la Ley Fundamental);;;44226
GQ;Guinea, Equatorial;46251;20443;Constitution Day holiday;;;44226
GQ;Guinea, Equatorial;46307;20444;Independence Day;;;44226
GQ;Guinea, Equatorial;46364;20445;Immaculate Conception Day (Patrona de Guinea Ecuatorial);;;44226
GQ;Guinea, Equatorial;46381;20439;Christmas Day;;;44226
GW;Guinea-Bissau;46023;20420;New Year's Day;;;38230
GW;Guinea-Bissau;46042;20421;Day of National Heroes and Freedom Fighters of the Fatherland;;;45770
GW;Guinea-Bissau;46089;36317;International Women's Day;Government;;45770
GW;Guinea-Bissau;46101;20429;Korité (End of Ramadan);;Muslim;38230
GW;Guinea-Bissau;46115;36321;Good Friday;Government;Easter;45770
GW;Guinea-Bissau;46117;36316;Easter;;Easter;45770
GW;Guinea-Bissau;46143;20423;International Workers' Day;;;45770
GW;Guinea-Bissau;46169;20428;Tabaski (Feast of Sacrifice);;Muslim;38230
GW;Guinea-Bissau;46289;20425;National Independence Day;;;45770
GW;Guinea-Bissau;46328;36318;All Souls' Day;Government;;45770
GW;Guinea-Bissau;46380;36319;Christmas Eve;Government;;45770
GW;Guinea-Bissau;46381;20427;Christmas Day;;;38230
GW;Guinea-Bissau;46387;36320;New Year's Eve;Government;;45770
GY;Guyana;46023;20794;New Year's Day;;;40621
GY;Guyana;46076;20796;Republic Day (Mashramani / National Day);;;39500
GY;Guyana;46084;20797;Phagwah (Holi);;Hindu Lunar;44626
GY;Guyana;46115;20798;Good Friday;;Easter;38230
GY;Guyana;46118;20800;Easter Monday;;Easter;38230
GY;Guyana;46143;20801;Labour Day;;;39299
GY;Guyana;46147;20803;Indian Arrival Day;;;45808
GY;Guyana;46168;20804;Independence Day;;;39299
GY;Guyana;46169;20795;Eid-Ul-Azha (Feast of Sacrifice);;Muslim;44606
GY;Guyana;46209;20805;CARICOM Day;;;38574
GY;Guyana;46235;20806;Emancipation Day;;;41654
GY;Guyana;46259;20802;Youmun Nabi (The Prophet's Birthday);;Muslim;44843
GY;Guyana;46334;20807;Deepavali (Festival of Lights);;Hindu Lunar;42897
